instance_nr,opt,nbh,time,seed,makespan
J3029_1,85,api,100,1,89
J3029_1,85,api,100,2,87
J3029_1,85,api,100,3,90
J3029_1,85,api,100,4,89
J3029_1,85,api,100,5,89
J3029_1,85,api,500,1,88
J3029_1,85,api,500,2,88
J3029_1,85,api,500,3,89
J3029_1,85,api,500,4,87
J3029_1,85,api,500,5,87
J3029_1,85,api,1000,1,87
J3029_1,85,api,1000,2,88
J3029_1,85,api,1000,3,88
J3029_1,85,api,1000,4,86
J3029_1,85,api,1000,5,86
J3029_1,85,api,5000,1,87
J3029_1,85,api,5000,2,86
J3029_1,85,api,5000,3,86
J3029_1,85,api,5000,4,86
J3029_1,85,api,5000,5,86
J302_1,38,swap,100,1,38
J302_1,38,swap,100,2,38
J302_1,38,swap,100,3,38
J302_1,38,swap,100,4,38
J302_1,38,swap,100,5,38
J302_1,38,swap,500,1,38
J302_1,38,swap,500,2,38
J302_1,38,swap,500,3,38
J302_1,38,swap,500,4,38
J302_1,38,swap,500,5,38
J302_1,38,swap,1000,1,38
J302_1,38,swap,1000,2,38
J302_1,38,swap,1000,3,38
J302_1,38,swap,1000,4,38
J302_1,38,swap,1000,5,38
J302_1,38,swap,5000,1,38
J302_1,38,swap,5000,2,38
J302_1,38,swap,5000,3,38
J302_1,38,swap,5000,4,38
J302_1,38,swap,5000,5,38
J302_1,38,api,100,1,38
J302_1,38,api,100,2,38
J302_1,38,api,100,3,38
J302_1,38,api,100,4,38
J302_1,38,api,100,5,38
J302_1,38,api,500,1,38
J302_1,38,api,500,2,38
J302_1,38,api,500,3,38
J302_1,38,api,500,4,38
J302_1,38,api,500,5,38
J302_1,38,api,1000,1,38
J302_1,38,api,1000,2,38
J302_1,38,api,1000,3,38
J302_1,38,api,1000,4,38
J302_1,38,api,1000,5,38
J302_1,38,api,5000,1,38
J302_1,38,api,5000,2,38
J302_1,38,api,5000,3,38
J302_1,38,api,5000,4,38
J302_1,38,api,5000,5,38
J3030_1,47,swap,100,1,49
J3030_1,47,swap,100,2,47
J3030_1,47,swap,100,3,47
J3030_1,47,swap,100,4,48
J3030_1,47,swap,100,5,48
J3030_1,47,swap,500,1,48
J3030_1,47,swap,500,2,47
J3030_1,47,swap,500,3,48
J3030_1,47,swap,500,4,47
J3030_1,47,swap,500,5,47
J3030_1,47,swap,1000,1,47
J3030_1,47,swap,1000,2,47
J3030_1,47,swap,1000,3,47
J3030_1,47,swap,1000,4,47
J3030_1,47,swap,1000,5,47
J3030_1,47,swap,5000,1,47
J3030_1,47,swap,5000,2,47
J3030_1,47,swap,5000,3,47
J3030_1,47,swap,5000,4,47
J3030_1,47,swap,5000,5,47
J3030_1,47,api,100,1,51
J3030_1,47,api,100,2,49
J3030_1,47,api,100,3,48
J3030_1,47,api,100,4,49
J3030_1,47,api,100,5,50
J3030_1,47,api,500,1,47
J3030_1,47,api,500,2,48
J3030_1,47,api,500,3,48
J3030_1,47,api,500,4,49
J3030_1,47,api,500,5,49
J3030_1,47,api,1000,1,49
J3030_1,47,api,1000,2,47
J3030_1,47,api,1000,3,49
J3030_1,47,api,1000,4,47
J3030_1,47,api,1000,5,47
J3030_1,47,api,5000,1,47
J3030_1,47,api,5000,2,47
J3030_1,47,api,5000,3,47
J3030_1,47,api,5000,4,47
J3030_1,47,api,5000,5,48
J3031_1,43,swap,100,1,43
J3031_1,43,swap,100,2,43
J3031_1,43,swap,100,3,43
J3031_1,43,swap,100,4,43
J3031_1,43,swap,100,5,43
J3031_1,43,swap,500,1,43
J3031_1,43,swap,500,2,43
J3031_1,43,swap,500,3,43
J3031_1,43,swap,500,4,43
J3031_1,43,swap,500,5,43
J3031_1,43,swap,1000,1,43
J3031_1,43,swap,1000,2,43
J3031_1,43,swap,1000,3,43
J3031_1,43,swap,1000,4,43
J3031_1,43,swap,1000,5,43
J3031_1,43,swap,5000,1,43
J3031_1,43,swap,5000,2,43
J3031_1,43,swap,5000,3,43
J3031_1,43,swap,5000,4,43
J3031_1,43,swap,5000,5,43
J3031_1,43,api,100,1,43
J3031_1,43,api,100,2,43
J3031_1,43,api,100,3,43
J3031_1,43,api,100,4,43
J3031_1,43,api,100,5,43
J3031_1,43,api,500,1,43
J3031_1,43,api,500,2,43
J3031_1,43,api,500,3,43
J3031_1,43,api,500,4,43
J3031_1,43,api,500,5,43
J3031_1,43,api,1000,1,43
J3031_1,43,api,1000,2,43
J3031_1,43,api,1000,3,43
J3031_1,43,api,1000,4,43
J3031_1,43,api,1000,5,43
J3031_1,43,api,5000,1,43
J3031_1,43,api,5000,2,43
J3031_1,43,api,5000,3,43
J3031_1,43,api,5000,4,43
J3031_1,43,api,5000,5,43
J3032_1,61,swap,100,1,61
J3032_1,61,swap,100,2,61
J3032_1,61,swap,100,3,61
J3032_1,61,swap,100,4,61
J3032_1,61,swap,100,5,61
J3032_1,61,swap,500,1,61
J3032_1,61,swap,500,2,61
J3032_1,61,swap,500,3,61
J3032_1,61,swap,500,4,61
J3032_1,61,swap,500,5,61
J3032_1,61,swap,1000,1,61
J3032_1,61,swap,1000,2,61
J3032_1,61,swap,1000,3,61
J3032_1,61,swap,1000,4,61
J3032_1,61,swap,1000,5,61
J3032_1,61,swap,5000,1,61
J3032_1,61,swap,5000,2,61
J3032_1,61,swap,5000,3,61
J3032_1,61,swap,5000,4,61
J3032_1,61,swap,5000,5,61
J3032_1,61,api,100,1,61
J3032_1,61,api,100,2,61
J3032_1,61,api,100,3,61
J3032_1,61,api,100,4,61
J3032_1,61,api,100,5,61
J3032_1,61,api,500,1,61
J3032_1,61,api,500,2,61
J3032_1,61,api,500,3,61
J3032_1,61,api,500,4,61
J3032_1,61,api,500,5,61
J3032_1,61,api,1000,1,61
J3032_1,61,api,1000,2,61
J3032_1,61,api,1000,3,61
J3032_1,61,api,1000,4,61
J3032_1,61,api,1000,5,61
J3032_1,61,api,5000,1,61
J3032_1,61,api,5000,2,61
J3032_1,61,api,5000,3,61
J3032_1,61,api,5000,4,61
J3032_1,61,api,5000,5,61
J3033_1,65,swap,100,1,65
J3033_1,65,swap,100,2,65
J3033_1,65,swap,100,3,65
J3033_1,65,swap,100,4,65
J3033_1,65,swap,100,5,65
J3033_1,65,swap,500,1,65
J3033_1,65,swap,500,2,65
J3033_1,65,swap,500,3,65
J3033_1,65,swap,500,4,65
J3033_1,65,swap,500,5,65
J3033_1,65,swap,1000,1,65
J3033_1,65,swap,1000,2,65
J3033_1,65,swap,1000,3,65
J3033_1,65,swap,1000,4,65
J3033_1,65,swap,1000,5,65
J3033_1,65,swap,5000,1,65
J3033_1,65,swap,5000,2,65
J3033_1,65,swap,5000,3,65
J3033_1,65,swap,5000,4,65
J3033_1,65,swap,5000,5,65
J3033_1,65,api,100,1,65
J3033_1,65,api,100,2,65
J3033_1,65,api,100,3,65
J3033_1,65,api,100,4,65
J3033_1,65,api,100,5,65
J3033_1,65,api,500,1,65
J3033_1,65,api,500,2,65
J3033_1,65,api,500,3,65
J3033_1,65,api,500,4,65
J3033_1,65,api,500,5,65
J3033_1,65,api,1000,1,65
J3033_1,65,api,1000,2,65
J3033_1,65,api,1000,3,65
J3033_1,65,api,1000,4,65
J3033_1,65,api,1000,5,65
J3033_1,65,api,5000,1,65
J3033_1,65,api,5000,2,65
J3033_1,65,api,5000,3,65
J3033_1,65,api,5000,4,65
J3033_1,65,api,5000,5,65
J3034_1,68,swap,100,1,68
J3034_1,68,swap,100,2,68
J3034_1,68,swap,100,3,68
J3034_1,68,swap,100,4,68
J3034_1,68,swap,100,5,68
J3034_1,68,swap,500,1,68
J3034_1,68,swap,500,2,68
J3034_1,68,swap,500,3,68
J3034_1,68,swap,500,4,68
J3034_1,68,swap,500,5,68
J3034_1,68,swap,1000,1,68
J3034_1,68,swap,1000,2,68
J3034_1,68,swap,1000,3,68
J3034_1,68,swap,1000,4,68
J3034_1,68,swap,1000,5,68
J3034_1,68,swap,5000,1,68
J3034_1,68,swap,5000,2,68
J3034_1,68,swap,5000,3,68
J3034_1,68,swap,5000,4,68
J3034_1,68,swap,5000,5,68
J3034_1,68,api,100,1,68
J3034_1,68,api,100,2,68
J3034_1,68,api,100,3,68
J3034_1,68,api,100,4,68
J3034_1,68,api,100,5,68
J3034_1,68,api,500,1,68
J3034_1,68,api,500,2,68
J3034_1,68,api,500,3,68
J3034_1,68,api,500,4,68
J3034_1,68,api,500,5,68
J3034_1,68,api,1000,1,68
J3034_1,68,api,1000,2,68
J3034_1,68,api,1000,3,68
J3034_1,68,api,1000,4,68
J3034_1,68,api,1000,5,68
J3034_1,68,api,5000,1,68
J3034_1,68,api,5000,2,68
J3034_1,68,api,5000,3,68
J3034_1,68,api,5000,4,68
J3034_1,68,api,5000,5,68
J3035_1,57,swap,100,1,57
J3035_1,57,swap,100,2,57
J3035_1,57,swap,100,3,57
J3035_1,57,swap,100,4,57
J3035_1,57,swap,100,5,57
J3035_1,57,swap,500,1,57
J3035_1,57,swap,500,2,57
J3035_1,57,swap,500,3,57
J3035_1,57,swap,500,4,57
J3035_1,57,swap,500,5,57
J3035_1,57,swap,1000,1,57
J3035_1,57,swap,1000,2,57
J3035_1,57,swap,1000,3,57
J3035_1,57,swap,1000,4,57
J3035_1,57,swap,1000,5,57
J3035_1,57,swap,5000,1,57
J3035_1,57,swap,5000,2,57
J3035_1,57,swap,5000,3,57
J3035_1,57,swap,5000,4,57
J3035_1,57,swap,5000,5,57
J3035_1,57,api,100,1,57
J3035_1,57,api,100,2,57
J3035_1,57,api,100,3,57
J3035_1,57,api,100,4,57
J3035_1,57,api,100,5,57
J3035_1,57,api,500,1,57
J3035_1,57,api,500,2,57
J3035_1,57,api,500,3,57
J3035_1,57,api,500,4,57
J3035_1,57,api,500,5,57
J3035_1,57,api,1000,1,57
J3035_1,57,api,1000,2,57
J3035_1,57,api,1000,3,57
J3035_1,57,api,1000,4,57
J3035_1,57,api,1000,5,57
J3035_1,57,api,5000,1,57
J3035_1,57,api,5000,2,57
J3035_1,57,api,5000,3,57
J3035_1,57,api,5000,4,57
J3035_1,57,api,5000,5,57
J3036_1,66,swap,100,1,66
J3036_1,66,swap,100,2,66
J3036_1,66,swap,100,3,66
J3036_1,66,swap,100,4,66
J3036_1,66,swap,100,5,66
J3036_1,66,swap,500,1,66
J3036_1,66,swap,500,2,66
J3036_1,66,swap,500,3,66
J3036_1,66,swap,500,4,66
J3036_1,66,swap,500,5,66
J3036_1,66,swap,1000,1,66
J3036_1,66,swap,1000,2,66
J3036_1,66,swap,1000,3,66
J3036_1,66,swap,1000,4,66
J3036_1,66,swap,1000,5,66
J3036_1,66,swap,5000,1,66
J3036_1,66,swap,5000,2,66
J3036_1,66,swap,5000,3,66
J3036_1,66,swap,5000,4,66
J3036_1,66,swap,5000,5,66
J3036_1,66,api,100,1,66
J3036_1,66,api,100,2,66
J3036_1,66,api,100,3,66
J3036_1,66,api,100,4,66
J3036_1,66,api,100,5,66
J3036_1,66,api,500,1,66
J3036_1,66,api,500,2,66
J3036_1,66,api,500,3,66
J3036_1,66,api,500,4,66
J3036_1,66,api,500,5,66
J3036_1,66,api,1000,1,66
J3036_1,66,api,1000,2,66
J3036_1,66,api,1000,3,66
J3036_1,66,api,1000,4,66
J3036_1,66,api,1000,5,66
J3036_1,66,api,5000,1,66
J3036_1,66,api,5000,2,66
J3036_1,66,api,5000,3,66
J3036_1,66,api,5000,4,66
J3036_1,66,api,5000,5,66
J3037_1,79,swap,100,1,80
J3037_1,79,swap,100,2,79
J3037_1,79,swap,100,3,80
J3037_1,79,swap,100,4,80
J3037_1,79,swap,100,5,79
J3037_1,79,swap,500,1,79
J3037_1,79,swap,500,2,79
J3037_1,79,swap,500,3,79
J3037_1,79,swap,500,4,79
J3037_1,79,swap,500,5,79
J3037_1,79,swap,1000,1,79
J3037_1,79,swap,1000,2,79
J3037_1,79,swap,1000,3,79
J3037_1,79,swap,1000,4,79
J3037_1,79,swap,1000,5,79
J3037_1,79,swap,5000,1,79
J3037_1,79,swap,5000,2,79
J3037_1,79,swap,5000,3,79
J3037_1,79,swap,5000,4,79
J3037_1,79,swap,5000,5,79
J3037_1,79,api,100,1,81
J3037_1,79,api,100,2,80
J3037_1,79,api,100,3,81
J3037_1,79,api,100,4,81
J3037_1,79,api,100,5,82
J3037_1,79,api,500,1,79
J3037_1,79,api,500,2,79
J3037_1,79,api,500,3,80
J3037_1,79,api,500,4,80
J3037_1,79,api,500,5,80
J3037_1,79,api,1000,1,81
J3037_1,79,api,1000,2,79
J3037_1,79,api,1000,3,80
J3037_1,79,api,1000,4,79
J3037_1,79,api,1000,5,80
J3037_1,79,api,5000,1,79
J3037_1,79,api,5000,2,79
J3037_1,79,api,5000,3,79
J3037_1,79,api,5000,4,79
J3037_1,79,api,5000,5,79
J3038_1,48,swap,100,1,48
J3038_1,48,swap,100,2,48
J3038_1,48,swap,100,3,48
J3038_1,48,swap,100,4,48
J3038_1,48,swap,100,5,48
J3038_1,48,swap,500,1,48
J3038_1,48,swap,500,2,48
J3038_1,48,swap,500,3,48
J3038_1,48,swap,500,4,48
J3038_1,48,swap,500,5,48
J3038_1,48,swap,1000,1,48
J3038_1,48,swap,1000,2,48
J3038_1,48,swap,1000,3,48
J3038_1,48,swap,1000,4,48
J3038_1,48,swap,1000,5,48
J3038_1,48,swap,5000,1,48
J3038_1,48,swap,5000,2,48
J3038_1,48,swap,5000,3,48
J3038_1,48,swap,5000,4,48
J3038_1,48,swap,5000,5,48
J3038_1,48,api,100,1,49
J3038_1,48,api,100,2,49
J3038_1,48,api,100,3,48
J3038_1,48,api,100,4,48
J3038_1,48,api,100,5,49
J3038_1,48,api,500,1,48
J3038_1,48,api,500,2,48
J3038_1,48,api,500,3,48
J3038_1,48,api,500,4,48
J3038_1,48,api,500,5,48
J3038_1,48,api,1000,1,48
J3038_1,48,api,1000,2,48
J3038_1,48,api,1000,3,48
J3038_1,48,api,1000,4,48
J3038_1,48,api,1000,5,48
J3038_1,48,api,5000,1,48
J3038_1,48,api,5000,2,48
J3038_1,48,api,5000,3,48
J3038_1,48,api,5000,4,48
J3038_1,48,api,5000,5,48
J3039_1,55,swap,100,1,55
J3039_1,55,swap,100,2,55
J3039_1,55,swap,100,3,55
J3039_1,55,swap,100,4,55
J3039_1,55,swap,100,5,55
J3039_1,55,swap,500,1,55
J3039_1,55,swap,500,2,55
J3039_1,55,swap,500,3,55
J3039_1,55,swap,500,4,55
J3039_1,55,swap,500,5,55
J3039_1,55,swap,1000,1,55
J3039_1,55,swap,1000,2,55
J3039_1,55,swap,1000,3,55
J3039_1,55,swap,1000,4,55
J3039_1,55,swap,1000,5,55
J3039_1,55,swap,5000,1,55
J3039_1,55,swap,5000,2,55
J3039_1,55,swap,5000,3,55
J3039_1,55,swap,5000,4,55
J3039_1,55,swap,5000,5,55
J3039_1,55,api,100,1,55
J3039_1,55,api,100,2,55
J3039_1,55,api,100,3,55
J3039_1,55,api,100,4,55
J3039_1,55,api,100,5,55
J3039_1,55,api,500,1,55
J3039_1,55,api,500,2,55
J3039_1,55,api,500,3,55
J3039_1,55,api,500,4,55
J3039_1,55,api,500,5,55
J3039_1,55,api,1000,1,55
J3039_1,55,api,1000,2,55
J3039_1,55,api,1000,3,55
J3039_1,55,api,1000,4,55
J3039_1,55,api,1000,5,55
J3039_1,55,api,5000,1,55
J3039_1,55,api,5000,2,55
J3039_1,55,api,5000,3,55
J3039_1,55,api,5000,4,55
J3039_1,55,api,5000,5,55
J303_1,72,swap,100,1,72
J303_1,72,swap,100,2,72
J303_1,72,swap,100,3,72
J303_1,72,swap,100,4,72
J303_1,72,swap,100,5,72
J303_1,72,swap,500,1,72
J303_1,72,swap,500,2,72
J303_1,72,swap,500,3,72
J303_1,72,swap,500,4,72
J303_1,72,swap,500,5,72
J303_1,72,swap,1000,1,72
J303_1,72,swap,1000,2,72
J303_1,72,swap,1000,3,72
J303_1,72,swap,1000,4,72
J303_1,72,swap,1000,5,72
J303_1,72,swap,5000,1,72
J303_1,72,swap,5000,2,72
J303_1,72,swap,5000,3,72
J303_1,72,swap,5000,4,72
J303_1,72,swap,5000,5,72
J303_1,72,api,100,1,72
J303_1,72,api,100,2,72
J303_1,72,api,100,3,72
J303_1,72,api,100,4,72
J303_1,72,api,100,5,72
J303_1,72,api,500,1,72
J303_1,72,api,500,2,72
J303_1,72,api,500,3,72
J303_1,72,api,500,4,72
J303_1,72,api,500,5,72
J303_1,72,api,1000,1,72
J303_1,72,api,1000,2,72
J303_1,72,api,1000,3,72
J303_1,72,api,1000,4,72
J303_1,72,api,1000,5,72
J303_1,72,api,5000,1,72
J303_1,72,api,5000,2,72
J303_1,72,api,5000,3,72
J303_1,72,api,5000,4,72
J303_1,72,api,5000,5,72
J3040_1,51,swap,100,1,51
J3040_1,51,swap,100,2,51
J3040_1,51,swap,100,3,51
J3040_1,51,swap,100,4,51
J3040_1,51,swap,100,5,51
J3040_1,51,swap,500,1,51
J3040_1,51,swap,500,2,51
J3040_1,51,swap,500,3,51
J3040_1,51,swap,500,4,51
J3040_1,51,swap,500,5,51
J3040_1,51,swap,1000,1,51
J3040_1,51,swap,1000,2,51
J3040_1,51,swap,1000,3,51
J3040_1,51,swap,1000,4,51
J3040_1,51,swap,1000,5,51
J3040_1,51,swap,5000,1,51
J3040_1,51,swap,5000,2,51
J3040_1,51,swap,5000,3,51
J3040_1,51,swap,5000,4,51
J3040_1,51,swap,5000,5,51
J3040_1,51,api,100,1,51
J3040_1,51,api,100,2,51
J3040_1,51,api,100,3,51
J3040_1,51,api,100,4,51
J3040_1,51,api,100,5,51
J3040_1,51,api,500,1,51
J3040_1,51,api,500,2,51
J3040_1,51,api,500,3,51
J3040_1,51,api,500,4,51
J3040_1,51,api,500,5,51
J3040_1,51,api,1000,1,51
J3040_1,51,api,1000,2,51
J3040_1,51,api,1000,3,51
J3040_1,51,api,1000,4,51
J3040_1,51,api,1000,5,51
J3040_1,51,api,5000,1,51
J3040_1,51,api,5000,2,51
J3040_1,51,api,5000,3,51
J3040_1,51,api,5000,4,51
J3040_1,51,api,5000,5,51
J3041_1,86,swap,100,1,88
J3041_1,86,swap,100,2,88
J3041_1,86,swap,100,3,88
J3041_1,86,swap,100,4,88
J3041_1,86,swap,100,5,88
J3041_1,86,swap,500,1,88
J3041_1,86,swap,500,2,88
J3041_1,86,swap,500,3,88
J3041_1,86,swap,500,4,88
J3041_1,86,swap,500,5,88
J3041_1,86,swap,1000,1,88
J3041_1,86,swap,1000,2,88
J3041_1,86,swap,1000,3,88
J3041_1,86,swap,1000,4,88
J3041_1,86,swap,1000,5,87
J3041_1,86,swap,5000,1,88
J3041_1,86,swap,5000,2,87
J3041_1,86,swap,5000,3,88
J3041_1,86,swap,5000,4,88
J3041_1,86,swap,5000,5,88
J3041_1,86,api,100,1,91
J3041_1,86,api,100,2,88
J3041_1,86,api,100,3,91
J3041_1,86,api,100,4,88
J3041_1,86,api,100,5,91
J3041_1,86,api,500,1,88
J3041_1,86,api,500,2,88
J3041_1,86,api,500,3,88
J3041_1,86,api,500,4,88
J3041_1,86,api,500,5,86
J3041_1,86,api,1000,1,88
J3041_1,86,api,1000,2,88
J3041_1,86,api,1000,3,88
J3041_1,86,api,1000,4,88
J3041_1,86,api,1000,5,86
J3041_1,86,api,5000,1,88
J3041_1,86,api,5000,2,86
J3041_1,86,api,5000,3,87
J3041_1,86,api,5000,4,88
J3041_1,86,api,5000,5,88
J3042_1,58,swap,100,1,58
J3042_1,58,swap,100,2,58
J3042_1,58,swap,100,3,59
J3042_1,58,swap,100,4,58
J3042_1,58,swap,100,5,58
J3042_1,58,swap,500,1,58
J3042_1,58,swap,500,2,58
J3042_1,58,swap,500,3,58
J3042_1,58,swap,500,4,58
J3042_1,58,swap,500,5,58
J3042_1,58,swap,1000,1,58
J3042_1,58,swap,1000,2,58
J3042_1,58,swap,1000,3,58
J3042_1,58,swap,1000,4,58
J3042_1,58,swap,1000,5,58
J3042_1,58,swap,5000,1,58
J3042_1,58,swap,5000,2,58
J3042_1,58,swap,5000,3,58
J3042_1,58,swap,5000,4,58
J3042_1,58,swap,5000,5,58
J3042_1,58,api,100,1,60
J3042_1,58,api,100,2,58
J3042_1,58,api,100,3,58
J3042_1,58,api,100,4,60
J3042_1,58,api,100,5,58
J3042_1,58,api,500,1,58
J3042_1,58,api,500,2,58
J3042_1,58,api,500,3,58
J3042_1,58,api,500,4,61
J3042_1,58,api,500,5,58
J3042_1,58,api,1000,1,58
J3042_1,58,api,1000,2,58
J3042_1,58,api,1000,3,58
J3042_1,58,api,1000,4,58
J3042_1,58,api,1000,5,58
J3042_1,58,api,5000,1,58
J3042_1,58,api,5000,2,58
J3042_1,58,api,5000,3,58
J3042_1,58,api,5000,4,58
J3042_1,58,api,5000,5,58
J3043_1,55,swap,100,1,56
J3043_1,55,swap,100,2,56
J3043_1,55,swap,100,3,55
J3043_1,55,swap,100,4,55
J3043_1,55,swap,100,5,56
J3043_1,55,swap,500,1,55
J3043_1,55,swap,500,2,55
J3043_1,55,swap,500,3,55
J3043_1,55,swap,500,4,55
J3043_1,55,swap,500,5,55
J3043_1,55,swap,1000,1,55
J3043_1,55,swap,1000,2,55
J3043_1,55,swap,1000,3,55
J3043_1,55,swap,1000,4,55
J3043_1,55,swap,1000,5,55
J3043_1,55,swap,5000,1,55
J3043_1,55,swap,5000,2,55
J3043_1,55,swap,5000,3,55
J3043_1,55,swap,5000,4,55
J3043_1,55,swap,5000,5,55
J3043_1,55,api,100,1,56
J3043_1,55,api,100,2,57
J3043_1,55,api,100,3,56
J3043_1,55,api,100,4,55
J3043_1,55,api,100,5,55
J3043_1,55,api,500,1,55
J3043_1,55,api,500,2,55
J3043_1,55,api,500,3,55
J3043_1,55,api,500,4,55
J3043_1,55,api,500,5,55
J3043_1,55,api,1000,1,55
J3043_1,55,api,1000,2,55
J3043_1,55,api,1000,3,55
J3043_1,55,api,1000,4,55
J3043_1,55,api,1000,5,55
J3043_1,55,api,5000,1,55
J3043_1,55,api,5000,2,55
J3043_1,55,api,5000,3,55
J3043_1,55,api,5000,4,55
J3043_1,55,api,5000,5,55
J3044_1,50,swap,100,1,50
J3044_1,50,swap,100,2,50
J3044_1,50,swap,100,3,50
J3044_1,50,swap,100,4,50
J3044_1,50,swap,100,5,50
J3044_1,50,swap,500,1,50
J3044_1,50,swap,500,2,50
J3044_1,50,swap,500,3,50
J3044_1,50,swap,500,4,50
J3044_1,50,swap,500,5,50
J3044_1,50,swap,1000,1,50
J3044_1,50,swap,1000,2,50
J3044_1,50,swap,1000,3,50
J3044_1,50,swap,1000,4,50
J3044_1,50,swap,1000,5,50
J3044_1,50,swap,5000,1,50
J3044_1,50,swap,5000,2,50
J3044_1,50,swap,5000,3,50
J3044_1,50,swap,5000,4,50
J3044_1,50,swap,5000,5,50
J3044_1,50,api,100,1,50
J3044_1,50,api,100,2,50
J3044_1,50,api,100,3,50
J3044_1,50,api,100,4,50
J3044_1,50,api,100,5,50
J3044_1,50,api,500,1,50
J3044_1,50,api,500,2,50
J3044_1,50,api,500,3,50
J3044_1,50,api,500,4,50
J3044_1,50,api,500,5,50
J3044_1,50,api,1000,1,50
J3044_1,50,api,1000,2,50
J3044_1,50,api,1000,3,50
J3044_1,50,api,1000,4,50
J3044_1,50,api,1000,5,50
J3044_1,50,api,5000,1,50
J3044_1,50,api,5000,2,50
J3044_1,50,api,5000,3,50
J3044_1,50,api,5000,4,50
J3044_1,50,api,5000,5,50
J3045_1,82,swap,100,1,82
J3045_1,82,swap,100,2,85
J3045_1,82,swap,100,3,84
J3045_1,82,swap,100,4,82
J3045_1,82,swap,100,5,82
J3045_1,82,swap,500,1,82
J3045_1,82,swap,500,2,82
J3045_1,82,swap,500,3,82
J3045_1,82,swap,500,4,83
J3045_1,82,swap,500,5,83
J3045_1,82,swap,1000,1,82
J3045_1,82,swap,1000,2,82
J3045_1,82,swap,1000,3,82
J3045_1,82,swap,1000,4,82
J3045_1,82,swap,1000,5,82
J3045_1,82,swap,5000,1,82
J3045_1,82,swap,5000,2,82
J3045_1,82,swap,5000,3,82
J3045_1,82,swap,5000,4,82
J3045_1,82,swap,5000,5,82
J3045_1,82,api,100,1,82
J3045_1,82,api,100,2,83
J3045_1,82,api,100,3,86
J3045_1,82,api,100,4,82
J3045_1,82,api,100,5,85
J3045_1,82,api,500,1,82
J3045_1,82,api,500,2,83
J3045_1,82,api,500,3,85
J3045_1,82,api,500,4,83
J3045_1,82,api,500,5,84
J3045_1,82,api,1000,1,82
J3045_1,82,api,1000,2,82
J3045_1,82,api,1000,3,82
J3045_1,82,api,1000,4,83
J3045_1,82,api,1000,5,82
J3045_1,82,api,5000,1,82
J3045_1,82,api,5000,2,82
J3045_1,82,api,5000,3,82
J3045_1,82,api,5000,4,82
J3045_1,82,api,5000,5,82
J3046_1,59,swap,100,1,59
J3046_1,59,swap,100,2,61
J3046_1,59,swap,100,3,59
J3046_1,59,swap,100,4,59
J3046_1,59,swap,100,5,59
J3046_1,59,swap,500,1,59
J3046_1,59,swap,500,2,59
J3046_1,59,swap,500,3,59
J3046_1,59,swap,500,4,59
J3046_1,59,swap,500,5,59
J3046_1,59,swap,1000,1,59
J3046_1,59,swap,1000,2,59
J3046_1,59,swap,1000,3,59
J3046_1,59,swap,1000,4,59
J3046_1,59,swap,1000,5,59
J3046_1,59,swap,5000,1,59
J3046_1,59,swap,5000,2,59
J3046_1,59,swap,5000,3,59
J3046_1,59,swap,5000,4,59
J3046_1,59,swap,5000,5,59
J3046_1,59,api,100,1,62
J3046_1,59,api,100,2,62
J3046_1,59,api,100,3,60
J3046_1,59,api,100,4,60
J3046_1,59,api,100,5,61
J3046_1,59,api,500,1,60
J3046_1,59,api,500,2,61
J3046_1,59,api,500,3,59
J3046_1,59,api,500,4,62
J3046_1,59,api,500,5,59
J3046_1,59,api,1000,1,59
J3046_1,59,api,1000,2,59
J3046_1,59,api,1000,3,59
J3046_1,59,api,1000,4,61
J3046_1,59,api,1000,5,61
J3046_1,59,api,5000,1,59
J3046_1,59,api,5000,2,60
J3046_1,59,api,5000,3,59
J3046_1,59,api,5000,4,60
J3046_1,59,api,5000,5,60
J3047_1,58,swap,100,1,58
J3047_1,58,swap,100,2,58
J3047_1,58,swap,100,3,58
J3047_1,58,swap,100,4,58
J3047_1,58,swap,100,5,58
J3047_1,58,swap,500,1,58
J3047_1,58,swap,500,2,58
J3047_1,58,swap,500,3,58
J3047_1,58,swap,500,4,58
J3047_1,58,swap,500,5,58
J3047_1,58,swap,1000,1,58
J3047_1,58,swap,1000,2,58
J3047_1,58,swap,1000,3,58
J3047_1,58,swap,1000,4,58
J3047_1,58,swap,1000,5,58
J3047_1,58,swap,5000,1,58
J3047_1,58,swap,5000,2,58
J3047_1,58,swap,5000,3,58
J3047_1,58,swap,5000,4,58
J3047_1,58,swap,5000,5,58
J3047_1,58,api,100,1,58
J3047_1,58,api,100,2,58
J3047_1,58,api,100,3,59
J3047_1,58,api,100,4,59
J3047_1,58,api,100,5,63
J3047_1,58,api,500,1,58
J3047_1,58,api,500,2,58
J3047_1,58,api,500,3,58
J3047_1,58,api,500,4,58
J3047_1,58,api,500,5,58
J3047_1,58,api,1000,1,58
J3047_1,58,api,1000,2,58
J3047_1,58,api,1000,3,58
J3047_1,58,api,1000,4,58
J3047_1,58,api,1000,5,58
J3047_1,58,api,5000,1,58
J3047_1,58,api,5000,2,58
J3047_1,58,api,5000,3,58
J3047_1,58,api,5000,4,58
J3047_1,58,api,5000,5,58
J3048_1,63,swap,100,1,63
J3048_1,63,swap,100,2,63
J3048_1,63,swap,100,3,63
J3048_1,63,swap,100,4,63
J3048_1,63,swap,100,5,63
J3048_1,63,swap,500,1,63
J3048_1,63,swap,500,2,63
