instance_nr,opt,nbh,time,seed,makespan
X2_1,87,api,500,2,97
X2_1,87,api,500,3,97
X2_1,87,api,500,4,96
X2_1,87,api,500,5,101
X2_1,87,api,1000,1,95
X2_1,87,api,1000,2,91
X2_1,87,api,1000,3,92
X2_1,87,api,1000,4,93
X2_1,87,api,1000,5,99
X2_1,87,api,5000,1,93
X2_1,87,api,5000,2,91
X2_1,87,api,5000,3,94
X2_1,87,api,5000,4,95
X2_1,87,api,5000,5,96
X30_1,102,swap,100,1,110
X30_1,102,swap,100,2,111
X30_1,102,swap,100,3,113
X30_1,102,swap,100,4,111
X30_1,102,swap,100,5,110
X30_1,102,swap,500,1,107
X30_1,102,swap,500,2,104
X30_1,102,swap,500,3,109
X30_1,102,swap,500,4,108
X30_1,102,swap,500,5,105
X30_1,102,swap,1000,1,103
X30_1,102,swap,1000,2,104
X30_1,102,swap,1000,3,104
X30_1,102,swap,1000,4,105
X30_1,102,swap,1000,5,105
X30_1,102,swap,5000,1,102
X30_1,102,swap,5000,2,102
X30_1,102,swap,5000,3,102
X30_1,102,swap,5000,4,102
X30_1,102,swap,5000,5,102
X30_1,102,api,100,1,113
X30_1,102,api,100,2,114
X30_1,102,api,100,3,116
X30_1,102,api,100,4,112
X30_1,102,api,100,5,115
X30_1,102,api,500,1,112
X30_1,102,api,500,2,112
X30_1,102,api,500,3,115
X30_1,102,api,500,4,111
X30_1,102,api,500,5,113
X30_1,102,api,1000,1,112
X30_1,102,api,1000,2,114
X30_1,102,api,1000,3,111
X30_1,102,api,1000,4,112
X30_1,102,api,1000,5,112
X30_1,102,api,5000,1,109
X30_1,102,api,5000,2,111
X30_1,102,api,5000,3,109
X30_1,102,api,5000,4,108
X30_1,102,api,5000,5,108
X31_1,197,swap,100,1,245
X31_1,197,swap,100,2,240
X31_1,197,swap,100,3,239
X31_1,197,swap,100,4,238
X31_1,197,swap,100,5,243
X31_1,197,swap,500,1,233
X31_1,197,swap,500,2,234
X31_1,197,swap,500,3,231
X31_1,197,swap,500,4,230
X31_1,197,swap,500,5,230
X31_1,197,swap,1000,1,219
X31_1,197,swap,1000,2,222
X31_1,197,swap,1000,3,227
X31_1,197,swap,1000,4,225
X31_1,197,swap,1000,5,224
X31_1,197,swap,5000,1,219
X31_1,197,swap,5000,2,220
X31_1,197,swap,5000,3,221
X31_1,197,swap,5000,4,213
X31_1,197,swap,5000,5,218
X31_1,197,api,100,1,247
X31_1,197,api,100,2,249
X31_1,197,api,100,3,249
X31_1,197,api,100,4,250
X31_1,197,api,100,5,247
X31_1,197,api,500,1,242
X31_1,197,api,500,2,235
X31_1,197,api,500,3,238
X31_1,197,api,500,4,240
X31_1,197,api,500,5,241
X31_1,197,api,1000,1,238
X31_1,197,api,1000,2,235
X31_1,197,api,1000,3,237
X31_1,197,api,1000,4,236
X31_1,197,api,1000,5,229
X31_1,197,api,5000,1,225
X31_1,197,api,5000,2,239
X31_1,197,api,5000,3,230
X31_1,197,api,5000,4,223
X31_1,197,api,5000,5,233
X32_1,147,swap,100,1,168
X32_1,147,swap,100,2,168
X32_1,147,swap,100,3,168
X32_1,147,swap,100,4,166
X32_1,147,swap,100,5,171
X32_1,147,swap,500,1,162
X32_1,147,swap,500,2,162
X32_1,147,swap,500,3,162
X32_1,147,swap,500,4,165
X32_1,147,swap,500,5,162
X32_1,147,swap,1000,1,160
X32_1,147,swap,1000,2,164
X32_1,147,swap,1000,3,159
X32_1,147,swap,1000,4,160
X32_1,147,swap,1000,5,160
X32_1,147,swap,5000,1,158
X32_1,147,swap,5000,2,158
X32_1,147,swap,5000,3,157
X32_1,147,swap,5000,4,158
X32_1,147,swap,5000,5,157
X32_1,147,api,100,1,173
X32_1,147,api,100,2,173
X32_1,147,api,100,3,172
X32_1,147,api,100,4,178
X32_1,147,api,100,5,173
X32_1,147,api,500,1,168
X32_1,147,api,500,2,169
X32_1,147,api,500,3,170
X32_1,147,api,500,4,170
X32_1,147,api,500,5,172
X32_1,147,api,1000,1,167
X32_1,147,api,1000,2,168
X32_1,147,api,1000,3,164
X32_1,147,api,1000,4,169
X32_1,147,api,1000,5,171
X32_1,147,api,5000,1,163
X32_1,147,api,5000,2,162
X32_1,147,api,5000,3,164
X32_1,147,api,5000,4,165
X32_1,147,api,5000,5,165
X33_1,107,swap,100,1,128
X33_1,107,swap,100,2,131
X33_1,107,swap,100,3,132
X33_1,107,swap,100,4,137
X33_1,107,swap,100,5,135
X33_1,107,swap,500,1,121
X33_1,107,swap,500,2,125
X33_1,107,swap,500,3,123
X33_1,107,swap,500,4,123
X33_1,107,swap,500,5,127
X33_1,107,swap,1000,1,121
X33_1,107,swap,1000,2,117
X33_1,107,swap,1000,3,121
X33_1,107,swap,1000,4,119
X33_1,107,swap,1000,5,119
X33_1,107,swap,5000,1,115
X33_1,107,swap,5000,2,115
X33_1,107,swap,5000,3,116
X33_1,107,swap,5000,4,118
X33_1,107,swap,5000,5,114
X33_1,107,api,100,1,136
X33_1,107,api,100,2,138
X33_1,107,api,100,3,141
X33_1,107,api,100,4,139
X33_1,107,api,100,5,140
X33_1,107,api,500,1,137
X33_1,107,api,500,2,139
X33_1,107,api,500,3,138
X33_1,107,api,500,4,135
X33_1,107,api,500,5,135
X33_1,107,api,1000,1,135
X33_1,107,api,1000,2,138
X33_1,107,api,1000,3,134
X33_1,107,api,1000,4,134
X33_1,107,api,1000,5,132
X33_1,107,api,5000,1,126
X33_1,107,api,5000,2,123
X33_1,107,api,5000,3,126
X33_1,107,api,5000,4,130
X33_1,107,api,5000,5,128
X34_1,78,swap,100,1,94
X34_1,78,swap,100,2,93
X34_1,78,swap,100,3,92
X34_1,78,swap,100,4,96
X34_1,78,swap,100,5,95
X34_1,78,swap,500,1,88
X34_1,78,swap,500,2,87
X34_1,78,swap,500,3,88
X34_1,78,swap,500,4,89
X34_1,78,swap,500,5,91
X34_1,78,swap,1000,1,86
X34_1,78,swap,1000,2,87
X34_1,78,swap,1000,3,88
X34_1,78,swap,1000,4,87
X34_1,78,swap,1000,5,87
X34_1,78,swap,5000,1,82
X34_1,78,swap,5000,2,83
X34_1,78,swap,5000,3,84
X34_1,78,swap,5000,4,84
X34_1,78,swap,5000,5,83
X34_1,78,api,100,1,104
X34_1,78,api,100,2,103
X34_1,78,api,100,3,104
X34_1,78,api,100,4,104
X34_1,78,api,100,5,104
X34_1,78,api,500,1,98
X34_1,78,api,500,2,102
X34_1,78,api,500,3,100
X34_1,78,api,500,4,101
X34_1,78,api,500,5,95
X34_1,78,api,1000,1,98
X34_1,78,api,1000,2,96
X34_1,78,api,1000,3,98
X34_1,78,api,1000,4,93
X34_1,78,api,1000,5,94
X34_1,78,api,5000,1,90
X34_1,78,api,5000,2,91
X34_1,78,api,5000,3,91
X34_1,78,api,5000,4,92
X34_1,78,api,5000,5,92
X35_1,87,swap,100,1,87
X35_1,87,swap,100,2,87
X35_1,87,swap,100,3,87
X35_1,87,swap,100,4,87
X35_1,87,swap,100,5,87
X35_1,87,swap,500,1,87
X35_1,87,swap,500,2,87
X35_1,87,swap,500,3,87
X35_1,87,swap,500,4,87
X35_1,87,swap,500,5,87
X35_1,87,swap,1000,1,87
X35_1,87,swap,1000,2,87
X35_1,87,swap,1000,3,87
X35_1,87,swap,1000,4,87
X35_1,87,swap,1000,5,87
X35_1,87,swap,5000,1,87
X35_1,87,swap,5000,2,87
X35_1,87,swap,5000,3,87
X35_1,87,swap,5000,4,87
X35_1,87,swap,5000,5,87
X35_1,87,api,100,1,92
X35_1,87,api,100,2,93
X35_1,87,api,100,3,96
X35_1,87,api,100,4,95
X35_1,87,api,100,5,93
X35_1,87,api,500,1,91
X35_1,87,api,500,2,92
X35_1,87,api,500,3,89
X35_1,87,api,500,4,88
X35_1,87,api,500,5,92
X35_1,87,api,1000,1,87
X35_1,87,api,1000,2,87
X35_1,87,api,1000,3,90
X35_1,87,api,1000,4,88
X35_1,87,api,1000,5,89
X35_1,87,api,5000,1,87
X35_1,87,api,5000,2,87
X35_1,87,api,5000,3,87
X35_1,87,api,5000,4,87
X35_1,87,api,5000,5,87
X36_1,210,swap,100,1,250
X36_1,210,swap,100,2,249
X36_1,210,swap,100,3,243
X36_1,210,swap,100,4,247
X36_1,210,swap,100,5,249
X36_1,210,swap,500,1,236
X36_1,210,swap,500,2,236
X36_1,210,swap,500,3,235
X36_1,210,swap,500,4,240
X36_1,210,swap,500,5,230
X36_1,210,swap,1000,1,231
X36_1,210,swap,1000,2,233
X36_1,210,swap,1000,3,237
X36_1,210,swap,1000,4,235
X36_1,210,swap,1000,5,235
X36_1,210,swap,5000,1,232
X36_1,210,swap,5000,2,227
X36_1,210,swap,5000,3,230
X36_1,210,swap,5000,4,228
X36_1,210,swap,5000,5,227
X36_1,210,api,100,1,248
X36_1,210,api,100,2,253
X36_1,210,api,100,3,251
X36_1,210,api,100,4,250
X36_1,210,api,100,5,257
X36_1,210,api,500,1,248
X36_1,210,api,500,2,239
X36_1,210,api,500,3,246
X36_1,210,api,500,4,248
X36_1,210,api,500,5,243
X36_1,210,api,1000,1,245
X36_1,210,api,1000,2,235
X36_1,210,api,1000,3,243
X36_1,210,api,1000,4,246
X36_1,210,api,1000,5,240
X36_1,210,api,5000,1,235
X36_1,210,api,5000,2,236
X36_1,210,api,5000,3,235
X36_1,210,api,5000,4,235
X36_1,210,api,5000,5,234
X37_1,145,swap,100,1,170
X37_1,145,swap,100,2,172
X37_1,145,swap,100,3,170
X37_1,145,swap,100,4,169
X37_1,145,swap,100,5,168
X37_1,145,swap,500,1,163
X37_1,145,swap,500,2,162
X37_1,145,swap,500,3,164
X37_1,145,swap,500,4,163
X37_1,145,swap,500,5,165
X37_1,145,swap,1000,1,160
X37_1,145,swap,1000,2,162
X37_1,145,swap,1000,3,166
X37_1,145,swap,1000,4,160
X37_1,145,swap,1000,5,162
X37_1,145,swap,5000,1,156
X37_1,145,swap,5000,2,155
X37_1,145,swap,5000,3,156
X37_1,145,swap,5000,4,156
X37_1,145,swap,5000,5,154
X37_1,145,api,100,1,170
X37_1,145,api,100,2,171
X37_1,145,api,100,3,170
X37_1,145,api,100,4,172
X37_1,145,api,100,5,170
X37_1,145,api,500,1,165
X37_1,145,api,500,2,169
X37_1,145,api,500,3,169
X37_1,145,api,500,4,171
X37_1,145,api,500,5,165
X37_1,145,api,1000,1,166
X37_1,145,api,1000,2,166
X37_1,145,api,1000,3,166
X37_1,145,api,1000,4,167
X37_1,145,api,1000,5,166
X37_1,145,api,5000,1,159
X37_1,145,api,5000,2,162
X37_1,145,api,5000,3,166
X37_1,145,api,5000,4,162
X37_1,145,api,5000,5,163
X38_1,108,swap,100,1,132
X38_1,108,swap,100,2,124
X38_1,108,swap,100,3,130
X38_1,108,swap,100,4,132
X38_1,108,swap,100,5,132
X38_1,108,swap,500,1,129
X38_1,108,swap,500,2,118
X38_1,108,swap,500,3,123
X38_1,108,swap,500,4,122
X38_1,108,swap,500,5,124
X38_1,108,swap,1000,1,118
X38_1,108,swap,1000,2,118
X38_1,108,swap,1000,3,119
X38_1,108,swap,1000,4,124
X38_1,108,swap,1000,5,119
X38_1,108,swap,5000,1,114
X38_1,108,swap,5000,2,118
X38_1,108,swap,5000,3,115
X38_1,108,swap,5000,4,115
X38_1,108,swap,5000,5,114
X38_1,108,api,100,1,135
X38_1,108,api,100,2,135
X38_1,108,api,100,3,136
X38_1,108,api,100,4,137
X38_1,108,api,100,5,135
X38_1,108,api,500,1,132
X38_1,108,api,500,2,132
X38_1,108,api,500,3,131
X38_1,108,api,500,4,137
X38_1,108,api,500,5,131
X38_1,108,api,1000,1,131
X38_1,108,api,1000,2,128
X38_1,108,api,1000,3,129
X38_1,108,api,1000,4,132
X38_1,108,api,1000,5,131
X38_1,108,api,5000,1,120
X38_1,108,api,5000,2,123
X38_1,108,api,5000,3,127
X38_1,108,api,5000,4,124
X38_1,108,api,5000,5,124
X39_1,95,swap,100,1,115
X39_1,95,swap,100,2,111
X39_1,95,swap,100,3,117
X39_1,95,swap,100,4,116
X39_1,95,swap,100,5,115
X39_1,95,swap,500,1,107
X39_1,95,swap,500,2,104
X39_1,95,swap,500,3,107
X39_1,95,swap,500,4,108
X39_1,95,swap,500,5,109
X39_1,95,swap,1000,1,103
X39_1,95,swap,1000,2,102
X39_1,95,swap,1000,3,105
X39_1,95,swap,1000,4,104
X39_1,95,swap,1000,5,103
X39_1,95,swap,5000,1,99
X39_1,95,swap,5000,2,100
X39_1,95,swap,5000,3,99
X39_1,95,swap,5000,4,101
X39_1,95,swap,5000,5,99
X39_1,95,api,100,1,117
X39_1,95,api,100,2,117
X39_1,95,api,100,3,117
X39_1,95,api,100,4,117
X39_1,95,api,100,5,117
X39_1,95,api,500,1,112
X39_1,95,api,500,2,115
X39_1,95,api,500,3,117
X39_1,95,api,500,4,117
X39_1,95,api,500,5,112
X39_1,95,api,1000,1,110
X39_1,95,api,1000,2,113
X39_1,95,api,1000,3,111
X39_1,95,api,1000,4,113
X39_1,95,api,1000,5,112
X39_1,95,api,5000,1,106
X39_1,95,api,5000,2,104
X39_1,95,api,5000,3,106
X39_1,95,api,5000,4,106
X39_1,95,api,5000,5,106
X3_1,80,swap,100,1,90
X3_1,80,swap,100,2,90
X3_1,80,swap,100,3,87
X3_1,80,swap,100,4,89
X3_1,80,swap,100,5,90
X3_1,80,swap,500,1,84
X3_1,80,swap,500,2,86
X3_1,80,swap,500,3,84
X3_1,80,swap,500,4,85
X3_1,80,swap,500,5,87
X3_1,80,swap,1000,1,82
X3_1,80,swap,1000,2,87
X3_1,80,swap,1000,3,84
X3_1,80,swap,1000,4,83
X3_1,80,swap,1000,5,83
X3_1,80,swap,5000,1,81
X3_1,80,swap,5000,2,83
X3_1,80,swap,5000,3,82
X3_1,80,swap,5000,4,82
X3_1,80,swap,5000,5,82
X3_1,80,api,100,1,98
X3_1,80,api,100,2,100
X3_1,80,api,100,3,100
X3_1,80,api,100,4,94
X3_1,80,api,100,5,100
X3_1,80,api,500,1,94
X3_1,80,api,500,2,93
X3_1,80,api,500,3,97
X3_1,80,api,500,4,93
X3_1,80,api,500,5,93
X3_1,80,api,1000,1,93
X3_1,80,api,1000,2,92
X3_1,80,api,1000,3,94
X3_1,80,api,1000,4,93
X3_1,80,api,1000,5,93
X3_1,80,api,5000,1,87
X3_1,80,api,5000,2,86
X3_1,80,api,5000,3,90
X3_1,80,api,5000,4,90
X3_1,80,api,5000,5,89
X40_1,81,swap,100,1,90
X40_1,81,swap,100,2,88
X40_1,81,swap,100,3,89
X40_1,81,swap,100,4,89
X40_1,81,swap,100,5,90
X40_1,81,swap,500,1,87
X40_1,81,swap,500,2,86
X40_1,81,swap,500,3,85
X40_1,81,swap,500,4,86
X40_1,81,swap,500,5,86
X40_1,81,swap,1000,1,85
X40_1,81,swap,1000,2,86
X40_1,81,swap,1000,3,85
X40_1,81,swap,1000,4,85
X40_1,81,swap,1000,5,86
X40_1,81,swap,5000,1,84
X40_1,81,swap,5000,2,83
X40_1,81,swap,5000,3,84
X40_1,81,swap,5000,4,84
X40_1,81,swap,5000,5,84
X40_1,81,api,100,1,91
X40_1,81,api,100,2,91
X40_1,81,api,100,3,90
X40_1,81,api,100,4,91
X40_1,81,api,100,5,91
X40_1,81,api,500,1,90
X40_1,81,api,500,2,90
X40_1,81,api,500,3,89
X40_1,81,api,500,4,90
X40_1,81,api,500,5,90
X40_1,81,api,1000,1,90
X40_1,81,api,1000,2,90
X40_1,81,api,1000,3,88
X40_1,81,api,1000,4,90
X40_1,81,api,1000,5,88
X40_1,81,api,5000,1,87
X40_1,81,api,5000,2,87
X40_1,81,api,5000,3,87
X40_1,81,api,5000,4,88
X40_1,81,api,5000,5,86
X41_1,127,swap,100,1,139
X41_1,127,swap,100,2,139
X41_1,127,swap,100,3,135
X41_1,127,swap,100,4,140
X41_1,127,swap,100,5,139
X41_1,127,swap,500,1,131
X41_1,127,swap,500,2,131
X41_1,127,swap,500,3,134
X41_1,127,swap,500,4,136
X41_1,127,swap,500,5,131
X41_1,127,swap,1000,1,131
X41_1,127,swap,1000,2,131
X41_1,127,swap,1000,3,131
X41_1,127,swap,1000,4,134
X41_1,127,swap,1000,5,131
X41_1,127,swap,5000,1,131
X41_1,127,swap,5000,2,129
X41_1,127,swap,5000,3,131
X41_1,127,swap,5000,4,129
X41_1,127,swap,5000,5,127
X41_1,127,api,100,1,144
X41_1,127,api,100,2,139
X41_1,127,api,100,3,136
X41_1,127,api,100,4,139
X41_1,127,api,100,5,143
X41_1,127,api,500,1,141
X41_1,127,api,500,2,139
X41_1,127,api,500,3,136
X41_1,127,api,500,4,137
X41_1,127,api,500,5,144
X41_1,127,api,1000,1,139
X41_1,127,api,1000,2,139
X41_1,127,api,1000,3,136
X41_1,127,api,1000,4,139
X41_1,127,api,1000,5,141
X41_1,127,api,5000,1,137
X41_1,127,api,5000,2,131
X41_1,127,api,5000,3,136
X41_1,127,api,5000,4,135
X41_1,127,api,5000,5,135
X42_1,108,swap,100,1,124
X42_1,108,swap,100,2,135
X42_1,108,swap,100,3,132
X42_1,108,swap,100,4,130
X42_1,108,swap,100,5,128
X42_1,108,swap,500,1,116
X42_1,108,swap,500,2,120
X42_1,108,swap,500,3,117
X42_1,108,swap,500,4,121
X42_1,108,swap,500,5,119
X42_1,108,swap,1000,1,115
X42_1,108,swap,1000,2,113
X42_1,108,swap,1000,3,117
X42_1,108,swap,1000,4,119
X42_1,108,swap,1000,5,121
X42_1,108,swap,5000,1,114
X42_1,108,swap,5000,2,111
X42_1,108,swap,5000,3,112
X42_1,108,swap,5000,4,112
X42_1,108,swap,5000,5,112
X42_1,108,api,100,1,137
X42_1,108,api,100,2,137
X42_1,108,api,100,3,134
X42_1,108,api,100,4,128
X42_1,108,api,100,5,130
X42_1,108,api,500,1,127
X42_1,108,api,500,2,128
X42_1,108,api,500,3,130
X42_1,108,api,500,4,123
X42_1,108,api,500,5,126
X42_1,108,api,1000,1,128
X42_1,108,api,1000,2,130
X42_1,108,api,1000,3,132
X42_1,108,api,1000,4,128
X42_1,108,api,1000,5,123
X42_1,108,api,5000,1,122
X42_1,108,api,5000,2,124
X42_1,108,api,5000,3,123
X42_1,108,api,5000,4,123
X42_1,108,api,5000,5,121
X43_1,105,swap,100,1,111
X43_1,105,swap,100,2,111
X43_1,105,swap,100,3,111
X43_1,105,swap,100,4,111
X43_1,105,swap,100,5,111
X43_1,105,swap,500,1,109
X43_1,105,swap,500,2,109
X43_1,105,swap,500,3,109
X43_1,105,swap,500,4,107
X43_1,105,swap,500,5,111
X43_1,105,swap,1000,1,107
X43_1,105,swap,1000,2,107
X43_1,105,swap,1000,3,107
X43_1,105,swap,1000,4,109
X43_1,105,swap,1000,5,106
X43_1,105,swap,5000,1,105
X43_1,105,swap,5000,2,105
X43_1,105,swap,5000,3,105
X43_1,105,swap,5000,4,105
X43_1,105,swap,5000,5,105
X43_1,105,api,100,1,111
X43_1,105,api,100,2,116
X43_1,105,api,100,3,115
X43_1,105,api,100,4,111
X43_1,105,api,100,5,111
X43_1,105,api,500,1,111
X43_1,105,api,500,2,111
X43_1,105,api,500,3,111
X43_1,105,api,500,4,111
X43_1,105,api,500,5,111
X43_1,105,api,1000,1,111
X43_1,105,api,1000,2,111
X43_1,105,api,1000,3,111
X43_1,105,api,1000,4,111
X43_1,105,api,1000,5,111
X43_1,105,api,5000,1,109
X43_1,105,api,5000,2,109
X43_1,105,api,5000,3,110
X43_1,105,api,5000,4,109
X43_1,105,api,5000,5,110
X44_1,100,swap,100,1,100
X44_1,100,swap,100,2,100
X44_1,100,swap,100,3,101
X44_1,100,swap,100,4,104
X44_1,100,swap,100,5,102
X44_1,100,swap,500,1,100
X44_1,100,swap,500,2,100
X44_1,100,swap,500,3,100
X44_1,100,swap,500,4,100
X44_1,100,swap,500,5,100
X44_1,100,swap,1000,1,100
X44_1,100,swap,1000,2,100
X44_1,100,swap,1000,3,100
X44_1,100,swap,1000,4,100
X44_1,100,swap,1000,5,100
X44_1,100,swap,5000,1,100
X44_1,100,swap,5000,2,100
X44_1,100,swap,5000,3,100
X44_1,100,swap,5000,4,100
X44_1,100,swap,5000,5,100
X44_1,100,api,100,1,104
X44_1,100,api,100,2,104
X44_1,100,api,100,3,101
X44_1,100,api,100,4,105
X44_1,100,api,100,5,103
X44_1,100,api,500,1,104
X44_1,100,api,500,2,103
X44_1,100,api,500,3,101
X44_1,100,api,500,4,103
X44_1,100,api,500,5,102
X44_1,100,api,1000,1,104
X44_1,100,api,1000,2,104
X44_1,100,api,1000,3,101
X44_1,100,api,1000,4,100
X44_1,100,api,1000,5,102
X44_1,100,api,5000,1,100
X44_1,100,api,5000,2,100
X44_1,100,api,5000,3,100
X44_1,100,api,5000,4,100
X44_1,100,api,5000,5,100
X45_1,108,swap,100,1,108
X45_1,108,swap,100,2,108
X45_1,108,swap,100,3,108
X45_1,108,swap,100,4,108
X45_1,108,swap,100,5,108
X45_1,108,swap,500,1,108
X45_1,108,swap,500,2,108
X45_1,108,swap,500,3,108
X45_1,108,swap,500,4,108
X45_1,108,swap,500,5,108
X45_1,108,swap,1000,1,108
X45_1,108,swap,1000,2,108
X45_1,108,swap,1000,3,108
X45_1,108,swap,1000,4,108
X45_1,108,swap,1000,5,108
X45_1,108,swap,5000,1,108
X45_1,108,swap,5000,2,108
X45_1,108,swap,5000,3,108
X45_1,108,swap,5000,4,108
X45_1,108,swap,5000,5,108
X45_1,108,api,100,1,108
X45_1,108,api,100,2,108
X45_1,108,api,100,3,108
X45_1,108,api,100,4,108
X45_1,108,api,100,5,108
X45_1,108,api,500,1,108
X45_1,108,api,500,2,108
X45_1,108,api,500,3,108
X45_1,108,api,500,4,108
X45_1,108,api,500,5,108
X45_1,108,api,1000,1,108
X45_1,108,api,1000,2,108
X45_1,108,api,1000,3,108
X45_1,108,api,1000,4,108
X45_1,108,api,1000,5,108
X45_1,108,api,5000,1,108
X45_1,108,api,5000,2,108
X45_1,108,api,5000,3,108
X45_1,108,api,5000,4,108
X45_1,108,api,5000,5,108
X46_1,188,swap,100,1,246
X46_1,188,swap,100,2,247
X46_1,188,swap,100,3,245
X46_1,188,swap,100,4,241
X46_1,188,swap,100,5,241
X46_1,188,swap,500,1,227
X46_1,188,swap,500,2,213
X46_1,188,swap,500,3,221
X46_1,188,swap,500,4,227
X46_1,188,swap,500,5,223
X46_1,188,swap,1000,1,212
X46_1,188,swap,1000,2,215
X46_1,188,swap,1000,3,216
X46_1,188,swap,1000,4,216
X46_1,188,swap,1000,5,210
X46_1,188,swap,5000,1,212
X46_1,188,swap,5000,2,205
X46_1,188,swap,5000,3,202
X46_1,188,swap,5000,4,203
X46_1,188,swap,5000,5,205
X46_1,188,api,100,1,254
X46_1,188,api,100,2,257
X46_1,188,api,100,3,245
X46_1,188,api,100,4,249
X46_1,188,api,100,5,254
X46_1,188,api,500,1,236
X46_1,188,api,500,2,251
X46_1,188,api,500,3,238
X46_1,188,api,500,4,247
X46_1,188,api,500,5,248
X46_1,188,api,1000,1,243
X46_1,188,api,1000,2,252
X46_1,188,api,1000,3,242
X46_1,188,api,1000,4,226
X46_1,188,api,1000,5,242
X46_1,188,api,5000,1,229
X46_1,188,api,5000,2,226
X46_1,188,api,5000,3,232
X46_1,188,api,5000,4,227
X46_1,188,api,5000,5,229
X47_1,137,swap,100,1,178
X47_1,137,swap,100,2,174
X47_1,137,swap,100,3,162
X47_1,137,swap,100,4,170
X47_1,137,swap,100,5,173
X47_1,137,swap,500,1,158
X47_1,137,swap,500,2,159
X47_1,137,swap,500,3,157
X47_1,137,swap,500,4,163
X47_1,137,swap,500,5,162
X47_1,137,swap,1000,1,155
X47_1,137,swap,1000,2,159
X47_1,137,swap,1000,3,156
X47_1,137,swap,1000,4,161
X47_1,137,swap,1000,5,157
X47_1,137,swap,5000,1,149
X47_1,137,swap,5000,2,152
X47_1,137,swap,5000,3,148
X47_1,137,swap,5000,4,150
X47_1,137,swap,5000,5,149
X47_1,137,api,100,1,177
X47_1,137,api,100,2,168
X47_1,137,api,100,3,178
X47_1,137,api,100,4,181
X47_1,137,api,100,5,180
X47_1,137,api,500,1,169
X47_1,137,api,500,2,168
X47_1,137,api,500,3,168
X47_1,137,api,500,4,171
X47_1,137,api,500,5,172
X47_1,137,api,1000,1,169
X47_1,137,api,1000,2,168
X47_1,137,api,1000,3,162
X47_1,137,api,1000,4,170
X47_1,137,api,1000,5,175
X47_1,137,api,5000,1,162
X47_1,137,api,5000,2,162
X47_1,137,api,5000,3,160
X47_1,137,api,5000,4,152
X47_1,137,api,5000,5,157
X48_1,100,swap,100,1,124
X48_1,100,swap,100,2,117
X48_1,100,swap,100,3,120
X48_1,100,swap,100,4,121
X48_1,100,swap,100,5,121
X48_1,100,swap,500,1,114
X48_1,100,swap,500,2,115
X48_1,100,swap,500,3,112
X48_1,100,swap,500,4,114
X48_1,100,swap,500,5,116
X48_1,100,swap,1000,1,111
X48_1,100,swap,1000,2,110
X48_1,100,swap,1000,3,110
X48_1,100,swap,1000,4,113
X48_1,100,swap,1000,5,110
X48_1,100,swap,5000,1,108
X48_1,100,swap,5000,2,111
X48_1,100,swap,5000,3,106
X48_1,100,swap,5000,4,106
X48_1,100,swap,5000,5,107
X48_1,100,api,100,1,126
X48_1,100,api,100,2,125
X48_1,100,api,100,3,123
X48_1,100,api,100,4,120
X48_1,100,api,100,5,123
X48_1,100,api,500,1,119
X48_1,100,api,500,2,121
X48_1,100,api,500,3,122
X48_1,100,api,500,4,125
X48_1,100,api,500,5,122
X48_1,100,api,1000,1,119
X48_1,100,api,1000,2,118
X48_1,100,api,1000,3,121
X48_1,100,api,1000,4,123
X48_1,100,api,1000,5,119
X48_1,100,api,5000,1,118
X48_1,100,api,5000,2,114
X48_1,100,api,5000,3,115
X48_1,100,api,5000,4,118
X48_1,100,api,5000,5,118
X49_1,96,swap,100,1,106
X49_1,96,swap,100,2,101
X49_1,96,swap,100,3,102
X49_1,96,swap,100,4,103
X49_1,96,swap,100,5,104
X49_1,96,swap,500,1,101
X49_1,96,swap,500,2,99
X49_1,96,swap,500,3,98
X49_1,96,swap,500,4,98
X49_1,96,swap,500,5,99
X49_1,96,swap,1000,1,98
X49_1,96,swap,1000,2,97
X49_1,96,swap,1000,3,98
X49_1,96,swap,1000,4,96
X49_1,96,swap,1000,5,98
X49_1,96,swap,5000,1,96
X49_1,96,swap,5000,2,96
X49_1,96,swap,5000,3,96
X49_1,96,swap,5000,4,96
X49_1,96,swap,5000,5,96
X49_1,96,api,100,1,113
X49_1,96,api,100,2,109
X49_1,96,api,100,3,111
X49_1,96,api,100,4,110
X49_1,96,api,100,5,110
X49_1,96,api,500,1,108
X49_1,96,api,500,2,104
X49_1,96,api,500,3,107
X49_1,96,api,500,4,102
X49_1,96,api,500,5,105
X49_1,96,api,1000,1,104
X49_1,96,api,1000,2,104
X49_1,96,api,1000,3,105
X49_1,96,api,1000,4,104
X49_1,96,api,1000,5,105
X49_1,96,api,5000,1,100
X49_1,96,api,5000,2,99
X49_1,96,api,5000,3,100
X49_1,96,api,5000,4,99
X49_1,96,api,5000,5,101
X4_1,74,swap,100,1,77
X4_1,74,swap,100,2,74
X4_1,74,swap,100,3,77
X4_1,74,swap,100,4,78
X4_1,74,swap,100,5,76
X4_1,74,swap,500,1,74
X4_1,74,swap,500,2,74
X4_1,74,swap,500,3,74
X4_1,74,swap,500,4,74
X4_1,74,swap,500,5,74
X4_1,74,swap,1000,1,74
X4_1,74,swap,1000,2,74
X4_1,74,swap,1000,3,74
X4_1,74,swap,1000,4,74
X4_1,74,swap,1000,5,74
X4_1,74,swap,5000,1,74
X4_1,74,swap,5000,2,74
X4_1,74,swap,5000,3,74
X4_1,74,swap,5000,4,74
